97595 24.12454 12.437832  0.224060  0.0003 45  33.0187  5.5852
97595 22.86775 8.503463  0.046840  0.0035 39  28.9948  5.4956
97595 22.62318 7.301317  0.204377  0.0081 47  27.8528  5.5558
97674 31.60752 32.540187  285.181366  0.0000 66  64.8585  17.6257
97674 27.75944 23.203949  2.744612  0.0000 53  51.4020  13.5055
97674 25.39295 15.988422  0.481966  0.0000 43  42.7481  12.0671
97674 23.64944 11.523995  0.145587  0.0000 41  37.0682  10.8516
97674 22.35012 7.897852  0.029341  0.0001 43  32.9449  10.3545
97674 22.11529 6.758930  0.128079  0.0001 48  31.8179  10.3664
97695 38.66111 31.204557  189036.684229  0.0000 65  69.0256  23.3802
97695 32.24901 22.266955  171.202277  0.0000 61  54.0562  17.3484
97695 27.50145 15.342711  3.345337  0.0000 52  45.3854  15.6018
97695 24.50719 11.052584  0.317632  0.0000 40  39.2585  13.7650
97695 21.95255 7.572078  0.020661  0.0000 43  34.8681  12.8551
97695 21.13397 6.479150  0.052075  0.0000 46  33.7225  12.8024
97751 28.16004 27.663404  11.923464  0.0000 73  62.9608  20.4364
97751 24.51367 20.856120  0.142960  0.0000 56  52.8524  17.1353
97751 22.00129 15.193894  0.024011  0.0000 50  45.6652  15.6103
97751 20.46734 11.426404  0.011038  0.0000 51  40.3763  14.0889
97751 27.46354 8.170562  3.209573  0.0003 43  36.3059  13.2743
97751 26.39313 7.010906  6.580852  0.0003 44  35.1270  13.2551
97795 43.65816 31.628699  18852300.759303  0.0000 72  67.4206  21.2656
97795 35.28487 22.549978  2804.393460  0.0000 63  52.8395  15.7633
97795 27.73289 15.554035  4.139549  0.0000 45  44.3313  14.2510
97795 23.44255 11.188686  0.120791  0.0000 46  38.4470  12.7320
97795 19.93291 7.641484  0.005894  0.0000 42  34.3293  12.1615
97795 19.02467 6.595638  0.008954  0.0000 38  33.3340  12.2121
97816 42.01046 23.387854  4133198.813838  0.9996 73  42.0109  5.1501
97816 35.13729 17.655334  2447.986884  0.9967 56  35.1408  4.0125
97816 29.94240 12.849593  31.661103  0.9766 45  29.9681  3.6455
97816 26.62848 9.655277  2.225451  0.9341 52  26.7025  3.5742
97816 23.76272 6.887319  0.106316  0.8780 46  23.9039  3.5436
97816 22.85852 5.910703  0.253819  0.8702 40  23.0095  3.6258
97819 43.97679 31.136322  25282222.251189  0.0000 68  66.8247  21.2588
97819 34.07965 22.202316  924.175963  0.0000 60  52.3613  15.7294
97819 27.43571 15.315331  3.148963  0.0000 50  43.9952  14.2503
97819 22.62631 11.045003  0.058417  0.0000 48  38.1821  12.7074
97819 18.87000 7.538888  0.005136  0.0000 40  34.1555  12.1870
97819 17.87891 6.484598  0.005629  0.0000 38  33.1518  12.2376
97848 42.59136 33.890726  7057394.396459  0.0000 74  68.2213  19.4534
97848 33.99253 24.190265  852.913766  0.0000 53  53.9145  14.8471
97848 27.98907 16.667068  5.240491  0.0000 45  44.8915  13.3473
97848 24.32191 12.006440  0.268208  0.0000 50  38.8787  11.9951
97848 21.25931 8.201069  0.011708  0.0000 42  34.6134  11.5352
97848 20.34399 7.047821  0.025534  0.0000 43  33.4105  11.4855
97851 45.26615 31.678860  82900932.371076  0.0030 74  51.5771  5.3585
97851 37.25874 22.602880  17273.823438  0.2495 62  38.7659  1.6232
97851 30.35364 15.561113  46.239534  0.7963 45  30.6009  0.5000
97851 25.93555 11.217997  1.176764  0.9137 52  26.0336  0.2758
97851 22.25714 7.669907  0.027006  0.9565 38  22.3055  0.0958
97851 21.26459 6.613546  0.058675  0.9576 49  21.3117  0.1584
97869 30.84708 32.851593  141.565803  0.0000 68  66.1006  18.5045
97869 27.07398 23.434449  1.462216  0.0000 58  51.9309  13.7520
97869 24.82709 16.134294  0.287251  0.0000 43  43.0822  12.2034
97869 23.23426 11.658321  0.100176  0.0000 42  37.2834  10.8806
97869 21.96034 7.948349  0.020801  0.0000 47  32.8900  10.1972
97869 21.58368 6.843983  0.078593  0.0001 47  31.8603  10.2718
97888 33.10077 31.039592  1128.265907  0.0000 80  66.4301  20.9779
97888 28.86083 22.147020  7.559964  0.0000 66  52.4028  15.8432
97888 26.11058 15.247422  0.931006  0.0000 48  44.0219  14.3619
97888 24.14742 11.008785  0.228777  0.0000 47  38.2269  12.8055
97888 22.68331 7.544940  0.039613  0.0000 50  34.3409  12.3833
97888 22.44502 6.480077  0.173468  0.0000 39  33.2254  12.3327
97894 42.05925 32.968605  4323170.943859  0.0000 81  56.4559  8.7282
97894 33.37987 23.518591  485.116002  0.0000 56  44.4010  6.1232
97894 27.53126 16.181144  3.438401  0.0003 52  36.3509  5.4107
97894 23.92549 11.688430  0.186968  0.0008 43  31.7156  5.2681
97894 20.95058 7.999977  0.009405  0.0016 47  27.9636  5.2045
97894 20.02830 6.852963  0.019378  0.0018 37  26.9064  5.2944
97895 45.54717 32.073372  107390875.895727  0.0000 72  62.6399  15.9477
97895 35.28379 22.892601  2801.611493  0.0000 62  49.6416  12.1302
97895 28.37990 15.766184  7.510005  0.0000 55  41.1121  10.7271
97895 23.38586 11.373325  0.114783  0.0000 49  35.6682  9.6761
97895 27.69428 7.763382  3.969563  0.0310 38  31.4668  9.0846
97895 18.44964 6.672627  0.006643  0.0000 41  30.3983  9.1069
97944 48.41680 31.939732  1509454123.844877  0.0000 80  69.9114  23.3737
97944 36.68479 22.782486  10181.369701  0.0000 64  54.7124  17.3319
97944 28.51182 15.703244  8.479923  0.0000 50  45.8919  15.5906
97944 23.71832 11.321219  0.154948  0.0000 41  39.6723  13.7531
97944 20.03758 7.754264  0.006067  0.0000 45  35.2310  12.8787
97944 19.14481 6.626916  0.009688  0.0000 40  33.9700  12.7451
97987 36.55119 32.457977  27075.477625  0.0000 73  66.4657  19.3226
97987 31.09766 23.139412  59.291423  0.0000 53  52.5645  14.7401
97987 27.11499 15.950601  2.344224  0.0000 48  43.8623  13.2266
97987 24.62185 11.495155  0.352723  0.0000 45  38.0314  11.8511
97987 22.48126 7.853962  0.033005  0.0000 38  33.9756  11.4366
97987 21.75124 6.766415  0.091659  0.0000 40  32.8314  11.3799
98027 34.64640 33.385714  4684.480130  0.0000 77  67.1863  18.9745
98027 29.82050 23.829310  18.289983  0.0000 63  52.9759  14.3206
98027 27.18756 16.417650  2.506075  0.0000 48  44.0585  12.8148
98027 24.66352 11.835224  0.366422  0.0000 49  38.1482  11.4870
98027 22.43148 8.074844  0.031560  0.0000 39  33.8566  10.9557
98027 21.60857 6.953808  0.080408  0.0000 44  32.7810  11.0012
98108 33.08013 31.665729  1107.025435  0.0000 81  67.2929  21.0847
98108 28.32279 22.596425  4.607789  0.0000 64  52.8802  15.7413
98108 24.89139 15.551193  0.304619  0.0000 48  44.3476  14.2539
98108 22.79543 11.219027  0.067787  0.0000 44  38.4598  12.6983
98108 21.05822 7.661045  0.010118  0.0000 40  34.4332  12.2297
98108 20.47534 6.595941  0.028699  0.0000 42  33.3964  12.2580
98180 35.33236 32.073693  8811.414580  0.0000 78  67.3334  19.1461
98180 30.23008 24.203500  26.668996  0.0000 67  56.2328  15.9157
98180 26.54721 17.632699  1.390630  0.0000 49  48.1961  14.4498
98180 24.46605 13.239295  0.305918  0.0000 44  42.3001  12.9472
98180 22.65066 9.498800  0.038459  0.0000 49  37.6623  12.0499
98180 22.13675 8.139045  0.130631  0.0000 40  36.3530  12.1004
98287 37.48270 32.086925  63852.791907  0.0000 73  52.5297  4.6033
98287 31.59233 24.219484  93.507820  0.0000 64  42.4926  2.4336
98287 27.32536 17.647891  2.844865  0.0007 49  35.2394  1.7520
98287 24.62690 13.244549  0.354354  0.0040 43  30.6350  1.5509
98287 22.29088 9.500259  0.027830  0.0154 48  26.8225  1.4827
98287 21.48453 8.150659  0.071763  0.0245 44  25.5101  1.5199
98348 30.07655 30.183061  69.625735  0.0000 69  65.1092  19.7751
98348 26.62591 22.775734  0.969524  0.0000 58  54.1485  16.2218
98348 24.63907 16.601263  0.241990  0.0000 48  46.4855  14.7332
98348 22.96834 12.472617  0.079010  0.0000 50  40.7602  13.1366
98348 21.77369 8.920573  0.017722  0.0000 40  36.2850  12.2134
98348 21.59670 7.660387  0.079537  0.0000 41  35.0619  12.2505
98391 30.21059 31.956054  78.773424  0.0000 70  65.1778  18.6263
98391 25.40811 22.793754  0.319277  0.0000 61  51.6066  14.2175
98391 22.19358 15.718011  0.028040  0.0000 48  43.0362  12.7228
98391 20.18010 11.308206  0.009431  0.0000 49  37.3159  11.4123
98391 18.45327 7.730728  0.005063  0.0000 39  33.2995  10.9734
98391 17.83475 6.671064  0.005582  0.0000 39  32.1144  10.8479
98393 47.76443 30.921115  827698837.855266  0.0031 78  54.0487  8.7436
98393 39.87037 22.028941  191443.029733  0.0819 64  42.5873  6.1744
98393 33.63225 15.184196  947.186390  0.2782 48  35.0212  5.4530
98393 29.52338 10.951789  31.982871  0.3578 46  30.6391  5.3034
98393 25.99465 7.488435  0.829659  0.3565 49  27.1145  5.2421
98393 25.15233 6.405517  2.098769  0.4144 44  26.1088  5.3193
98399 39.28957 30.276487  337231.715428  0.0000 69  65.6537  21.1118
98399 33.00264 21.589931  342.730324  0.0000 57  51.6884  15.8330
98399 28.29846 14.868778  6.967455  0.0000 45  43.4605  14.3263
98399 25.29837 10.748759  0.655497  0.0000 47  37.8339  12.8197
98399 22.77432 7.362726  0.043024  0.0000 39  33.9822  12.3540
98399 21.89036 6.320352  0.104154  0.0000 44  32.9193  12.3335
98458 51.97902 31.906331  40152125837.552452  0.8172 74  52.1981  5.7043
98458 38.34766 22.756658  47093.029607  0.9931 54  38.3552  1.0110
98458 29.79059 15.689674  27.530068  0.9979 49  29.7928  -0.4844
98458 24.75286 11.314864  0.397627  0.9982 41  24.7548  -1.1476
98458 20.84957 7.734678  0.008814  0.9983 46  20.8514  -1.4708
98458 19.85444 6.632245  0.016717  0.9984 38  19.8562  -1.3636
98557 44.60854 31.170313  45239532.753712  0.0005 65  52.8376  7.2292
98557 36.96921 22.230585  13230.460137  0.0407 59  40.4451  3.7764
98557 31.09072 15.342344  91.165676  0.2533 47  32.5815  2.8011
98557 27.16381 11.047234  3.642154  0.4170 42  28.1135  2.6282
98557 23.80686 7.565203  0.110717  0.5282 47  24.4999  2.4966
98557 22.87167 6.486414  0.256909  0.4706 47  23.6899  2.7654
98640 40.29383 25.138926  850416.913864  0.0000 78  58.5671  19.0879
98640 33.55470 18.972827  569.869680  0.0000 66  48.9945  15.6814
98640 28.58497 13.820951  9.070735  0.0000 42  42.4184  14.2571
98640 25.39533 10.392706  0.716489  0.0000 47  37.4582  12.7252
98640 22.58074 7.450994  0.036102  0.0000 40  33.6895  11.8983
98640 21.70321 6.388136  0.087704  0.0000 40  32.6918  11.9634
98666 33.17439 29.479706  1207.419991  0.0000 76  61.6887  18.1344
98666 28.04190 21.026627  3.558608  0.0000 63  48.9407  13.8395
98666 24.91004 14.508466  0.309853  0.0000 46  40.9861  12.4031
98666 23.18868 10.446468  0.096170  0.0000 48  35.6587  11.1376
98666 21.75896 7.120077  0.017502  0.0001 42  31.8321  10.6374
98666 21.41098 6.112953  0.067086  0.0002 44  30.7886  10.6011
98998 41.14846 19.731387  1868462.733375  0.0000 79  52.4852  19.7219
98998 34.44471 14.897576  1293.536242  0.0001 54  44.2053  16.2758
98998 29.03319 10.859220  13.705250  0.0001 52  38.6753  14.7841
98998 25.33513 8.151494  0.677984  0.0002 48  34.3694  13.1860
98998 22.15641 5.819203  0.024699  0.0003 42  31.1389  12.2878
98998 21.30813 5.010418  0.061058  0.0002 47  30.3201  12.2778
99051 29.97097 25.944908  63.174784  0.0000 66  58.8841  18.4021
99051 25.40163 19.567596  0.317408  0.0000 66  49.2657  15.1610
99051 22.84734 14.244961  0.048693  0.0000 45  42.5211  13.7391
99051 21.48876 10.715862  0.022494  0.0000 47  37.5554  12.3024
99051 20.34011 7.652094  0.006754  0.0000 44  33.6916  11.5025
99051 20.07632 6.555853  0.020197  0.0000 48  32.6155  11.5225
99107 16.53406 33.266526  0.005406  0.0000 70  62.1322  14.0680
99107 14.88594 23.697383  0.005020  0.0000 67  48.8296  10.3346
99107 14.29864 16.338234  0.005009  0.0000 52  40.0270  8.8912
99107 13.96211 11.790524  0.005010  0.0000 43  34.5354  7.9473
99107 13.76134 8.034550  0.005000  0.0000 46  30.2295  7.3973
99107 13.67845 6.928046  0.005000  0.0000 38  29.1587  7.4330
99574 29.10219 32.658985  28.385496  0.0000 68  65.4634  18.0894
99574 25.33521 23.303327  0.298875  0.0000 55  51.8485  13.8302
99574 23.01521 16.052764  0.056353  0.0000 43  43.1470  12.3792
99574 21.67036 11.562143  0.025995  0.0000 47  37.4011  11.1239
99574 20.74011 7.924263  0.008250  0.0000 40  33.2540  10.6148
99574 20.60860 6.801470  0.032339  0.0000 46  32.0943  10.5778
99611 49.10331 31.408523  2840705931.776349  0.0000 73  66.8402  20.9463
99611 37.48830 22.388252  21340.891253  0.0000 62  52.6654  15.7918
99611 29.89230 15.441665  30.233570  0.0000 43  44.2501  14.3230
99611 25.57565 11.121726  0.845475  0.0000 49  38.3749  12.7678
99611 22.06502 7.603156  0.022790  0.0000 42  34.4246  12.3360
99611 21.15189 6.518970  0.052934  0.0000 43  33.3343  12.3300
99702 50.74289 30.883212  12860517965.217251  0.0000 75  69.0368  23.7696
99702 40.29625 22.017129  283395.616953  0.0000 57  53.8341  17.4330
99702 31.76552 15.191629  169.725245  0.0000 49  45.3176  15.7420
99702 26.74445 10.948095  2.476042  0.0000 43  39.2125  13.8805
99702 22.72219 7.490515  0.041035  0.0000 43  34.7915  12.9170
99702 21.68010 6.446860  0.085863  0.0000 45  33.7679  12.9371
99776 45.16094 31.449850  75245116.032323  0.0000 68  63.6098  17.6663
99776 35.68183 22.412808  4042.260495  0.0000 56  50.1147  13.2082
99776 29.02876 15.450698  13.649448  0.0000 42  41.6002  11.6559
99776 25.00304 11.150480  0.500001  0.0000 49  36.0574  10.4133
99776 21.65372 7.608728  0.016024  0.0001 39  31.7794  9.6771
99776 20.65389 6.518935  0.033684  0.0001 44  30.7362  9.7236
99809 46.74953 34.317828  325022727.538726  0.0000 77  65.3341  16.1027
99809 35.69641 24.459525  4096.922735  0.0000 62  51.4822  12.1091
99809 27.58094 16.852942  3.599260  0.0000 54  42.3926  10.6260
99809 22.72086 12.152944  0.063475  0.0000 46  36.6211  9.5545
99809 18.96539 8.314242  0.005161  0.0000 50  32.0520  8.8241
99809 18.11119 7.149863  0.005938  0.0000 48  30.9198  8.8563
99812 44.35861 25.920636  35937346.533666  0.0001 80  54.4903  14.0326
99812 35.43736 19.569105  3227.292122  0.0001 60  45.6803  11.5741
99812 29.25154 14.265850  16.757681  0.0001 46  39.0637  10.2608
99812 25.44766 10.699559  0.751742  0.0003 41  34.4507  9.2141
99812 22.23487 7.654724  0.026477  0.0004 46  30.7597  8.5679
99812 21.18784 6.573455  0.054700  0.0004 41  29.7199  8.6094
99855 42.72047 32.482014  7948547.271523  0.0000 80  68.0002  20.8306
99855 34.05989 23.157820  907.510292  0.0000 67  53.5274  15.6820
99855 28.14549 15.980077  6.052130  0.0000 50  44.8608  14.1931
99855 24.53013 11.517595  0.324360  0.0000 48  38.8584  12.6532
99855 21.48232 7.852367  0.013929  0.0000 46  34.7882  12.2482
99855 20.53209 6.752783  0.030193  0.0000 40  33.5320  12.0916
99935 49.59641 35.312097  4473659989.861159  0.0000 74  73.8681  23.5473
99935 36.76331 25.157666  10944.971417  0.0000 59  57.6588  17.4924
99935 28.56591 17.354145  8.912880  0.0000 50  48.1256  15.7628
99935 23.76876 12.503982  0.162191  0.0000 44  41.4697  13.9571
99935 20.05250 8.556857  0.006094  0.0000 42  36.5999  13.0344
99935 19.17163 7.341166  0.009866  0.0000 45  35.2165  12.8667
100034 43.34144 35.063602  14082449.536340  0.0000 78  69.4973  19.4424
100034 36.58065 24.988944  9250.242401  0.0000 61  54.7297  14.7495
100034 30.55216 17.227139  55.515492  0.0000 47  45.4629  13.2445
100034 26.24731 12.429612  1.567328  0.0000 40  39.2791  11.8582
100034 22.43290 8.492376  0.031601  0.0000 48  34.8789  11.3952
100034 21.49055 7.308706  0.072160  0.0000 45  33.7018  11.4018
100043 40.67757 33.022618  1210962.208641  0.0000 68  68.6610  20.8720
100043 33.78769 23.548101  706.271640  0.0000 59  54.0528  15.7384
100043 28.82376 16.221469  11.301444  0.0000 51  45.2430  14.2552
100043 25.53148 11.694241  0.811870  0.0000 47  39.1806  12.7200
100043 22.74648 7.977735  0.041950  0.0000 48  35.0248  12.2807
100043 21.77520 6.880693  0.093698  0.0000 42  33.8642  12.2171
100067 33.25056 31.534553  1295.171700  0.0000 68  66.9590  20.9090
100067 29.06763 22.481949  9.145084  0.0000 58  52.7728  15.7754
100067 26.39687 15.498916  1.211135  0.0000 51  44.3006  14.2863
100067 24.17183 11.178926  0.233919  0.0000 41  38.4192  12.7248
100067 21.73095 7.627846  0.017094  0.0000 39  34.4498  12.3065
100067 20.85717 6.582518  0.040480  0.0000 45  33.3582  12.2602
100180 30.62166 34.546586  115.025187  0.0000 72  66.4809  16.9960
100180 26.65528 24.622865  0.995970  0.0000 61  52.4355  12.8743
100180 31.44103 16.971083  125.878882  0.0000 42  43.2912  11.3818
100180 22.58861 12.236063  0.056521  0.0000 49  37.3955  10.2211
100180 23.96948 8.346829  0.128574  0.0003 39  32.8660  9.5808
100180 21.05782 7.173210  0.048582  0.0001 47  31.7535  9.6420
100187 36.68470 33.464872  30618.163282  0.0000 78  69.1331  20.8352
100187 31.13062 23.858849  61.119045  0.0000 53  54.3864  15.6945
100187 27.03425 16.441629  2.176391  0.0000 50  45.4812  14.2065
100187 24.49953 11.859561  0.315418  0.0000 45  39.3190  12.6264
100187 22.35879 8.123709  0.029570  0.0000 42  35.1706  12.2138
100187 21.63692 6.965990  0.082527  0.0000 40  33.9325  12.1335
100188 28.83778 35.463818  22.251818  0.0000 67  67.2842  16.7945
100188 25.16896 25.266115  0.257171  0.0000 65  53.1809  12.8889
100188 22.90097 17.433372  0.051012  0.0000 42  43.9435  11.4843
100188 21.37906 12.568353  0.020654  0.0000 49  37.9192  10.3249
100188 20.28756 8.576107  0.006611  0.0000 44  33.4050  9.8030
100188 20.15573 7.394672  0.021639  0.0000 48  32.2153  9.7947
100194 32.16315 31.117945  475.739175  0.0000 68  69.0099  23.4651
100194 28.02504 22.183156  3.503836  0.0000 58  53.9984  17.3884
100194 25.37309 15.280323  0.473275  0.0000 46  45.3772  15.6700
100194 23.52649 11.023666  0.130285  0.0000 40  39.2672  13.8167
100194 22.12745 7.544494  0.024076  0.0000 44  34.9211  12.9498
100194 21.77586 6.468739  0.093755  0.0000 41  33.7890  12.8934
100224 26.40576 31.491108  2.375910  0.0000 67  57.2724  11.2740
100224 22.73499 22.465179  0.031894  0.0000 59  44.8446  7.8722
100224 20.83963 15.487320  0.010675  0.0000 51  36.7281  6.7335
100224 19.98566 11.167304  0.008588  0.0000 51  32.1542  6.4796
100224 19.26964 7.650365  0.005279  0.0002 44  28.4342  6.2766
100224 19.08916 6.531375  0.009335  0.0005 38  27.3742  6.3355
100290 51.25145 32.215366  20543893038.472923  0.3044 71  52.5429  5.6907
100290 39.01789 22.980631  87306.507116  0.9641 61  39.0576  1.4401
100290 30.55771 15.826997  55.799980  0.9864 50  30.5726  0.1087
100290 25.78400 11.416368  1.023795  0.9877 50  25.7974  -0.2558
100290 21.95247 7.801040  0.020660  0.9894 50  21.9640  -0.4738
100290 20.95482 6.686561  0.044233  0.9957 44  20.9595  -0.3639
100376 49.81409 33.026300  5466851074.455852  0.0000 82  67.0940  19.3013
100376 37.82746 23.561634  29166.016198  0.0000 64  53.0637  14.7357
100376 29.96807 16.247249  32.418720  0.0000 53  44.2310  13.2174
100376 25.50627 11.693252  0.793292  0.0000 43  38.3225  11.8628
100376 21.89041 7.988972  0.019581  0.0000 44  34.1819  11.4266
100376 20.95589 6.878785  0.044277  0.0000 40  32.9640  11.3188
100433 40.76712 30.314638  1315069.137477  0.0000 72  64.4461  19.8599
100433 33.97363 21.628420  838.197528  0.0000 61  50.7362  14.8363
100433 28.54204 14.895868  8.719184  0.0000 51  42.4436  13.2762
100433 24.35991 10.743807  0.277669  0.0000 44  36.8689  11.8535
100433 20.67577 7.335592  0.007953  0.0000 46  32.8900  11.2829
100433 19.87828 6.303227  0.017055  0.0000 42  31.8866  11.3118
100443 44.70429 31.278370  49410454.210196  0.0000 75  55.8516  10.1183
100443 37.22839 22.285104  16797.608380  0.0025 60  43.7517  7.0117
100443 31.77127 15.352634  170.626726  0.0211 44  35.9598  6.1523
100443 28.17624 11.075604  9.250116  0.0465 44  31.5074  5.9769
100443 25.11251 7.566808  0.368192  0.0778 50  27.8845  5.8628
100443 24.20151 6.529191  0.874261  0.0834 45  26.8991  5.9150
100500 40.00467 33.388870  651581.585624  0.0000 69  69.9128  21.7002
100500 32.85806 23.794557  300.001928  0.0000 59  54.4483  15.8301
100500 27.78231 16.396239  4.332236  0.0000 47  45.5572  14.3373
100500 24.68954 11.822142  0.375249  0.0000 39  39.4537  12.8079
100500 22.06351 8.078532  0.022760  0.0000 49  35.0502  12.1480
100500 21.25095 6.953076  0.057947  0.0000 43  33.9564  12.1797
100532 41.99595 29.108115  4078323.573783  0.0000 67  61.4297  17.2914
100532 35.08325 21.966146  2329.117999  0.0000 56  51.4289  14.4325
100532 29.62939 16.003443  23.732116  0.0000 43  44.0892  13.0555
100532 25.96449 12.038154  1.208488  0.0000 50  38.8162  11.7479
100532 22.85912 8.612995  0.046473  0.0000 46  34.5759  10.9328
100532 22.01117 7.405947  0.116386  0.0000 38  33.3777  10.9416
100555 48.42255 30.006527  1517472409.562695  0.6609 80  48.8723  3.7351
100555 38.22547 22.670751  42080.248605  0.5347 61  38.9052  1.1038
100555 30.96103 16.517628  80.902052  0.4292 54  31.8793  0.2311
100555 27.40944 12.416777  4.566154  0.9181 43  27.5022  -0.0452
100555 23.74170 8.882481  0.104282  0.9182 49  23.8344  -0.1787
100555 22.57788 7.646074  0.196030  0.9304 45  22.6562  -0.1205
100674 34.91144 29.577534  5979.683582  0.0000 79  56.7200  13.0121
100674 29.55665 21.126313  14.345271  0.0000 62  44.5127  9.2560
100674 35.02398 14.539177  3412.905699  0.2451 44  36.5504  7.8809
100674 30.23449 10.473700  61.566699  0.2493 48  31.7429  7.1388
100674 21.23640 7.162431  0.011508  0.0019 49  28.0395  6.7467
100674 25.58726 6.170679  3.132822  0.2518 40  27.0845  6.7834
100749 44.20604 29.255327  31226025.954615  0.0000 76  63.0395  19.8718
100749 35.23647 20.885295  2682.145814  0.0000 58  49.6881  14.8905
100749 29.05767 14.386188  14.017744  0.0000 44  41.6144  13.3159
100749 25.26606 10.388527  0.636353  0.0000 46  36.2378  11.9369
100749 22.05989 7.106974  0.022688  0.0001 47  32.3619  11.3425
100749 21.02965 6.106635  0.047350  0.0001 43  31.3920  11.3730
100752 31.23788 32.119896  202.895044  0.0000 71  70.7006  23.9567
100752 27.12063 22.919826  1.526178  0.0000 62  54.8869  17.3430
100752 24.74280 15.782034  0.265990  0.0000 46  46.0586  15.6526
100752 23.27289 11.374185  0.103707  0.0000 52  39.8034  13.8052
100752 22.13125 7.772794  0.024157  0.0000 41  35.1551  12.7583
100752 21.99983 6.666362  0.115179  0.0000 44  34.1058  12.8155
100767 35.38489 31.746951  9248.213049  0.0000 82  64.9944  18.6943
100767 29.98995 22.610201  21.378528  0.0000 62  51.4235  14.2601
100767 26.14352 15.580256  0.959604  0.0000 44  42.9372  12.8038
100767 23.66311 11.251091  0.147397  0.0000 48  37.3057  11.5015
100767 21.60849 7.664386  0.015435  0.0000 41  33.2415  11.0240
100767 20.84938 6.585854  0.040195  0.0000 42  32.1013  10.9623
100770 51.24458 29.511019  20414179330.950733  0.0000 73  67.9157  24.3301
100770 38.98694 21.049147  84852.953152  0.0000 63  52.5128  17.3890
100770 30.86873 14.501969  74.308623  0.0000 50  44.3073  15.7307
100770 26.20077 10.464159  1.501672  0.0000 50  38.4381  13.8994
100770 22.41367 7.169468  0.031060  0.0000 40  33.9894  12.7454
100770 21.55580 6.115438  0.076608  0.0000 46  33.0264  12.8364
100854 28.48331 31.819951  16.055988  0.0000 72  67.7585  21.3669
100854 25.01793 22.691266  0.224440  0.0000 66  53.0456  15.7826
100854 22.82925 15.639379  0.047936  0.0000 52  44.4872  14.2761
100854 21.69981 11.278710  0.026622  0.0000 44  38.6183  12.7679
100854 20.87810 7.707190  0.008974  0.0000 39  34.4497  12.1708
100854 20.69248 6.648618  0.034876  0.0000 43  33.4389  12.2186
101018 34.24652 26.389760  3241.222870  0.0000 72  61.2658  20.2341
101018 27.74763 19.920048  2.714979  0.0000 55  51.5839  17.0219
101018 24.22136 14.502785  0.165546  0.0000 46  44.8161  15.6714
101018 22.46510 10.900398  0.050752  0.0000 52  39.7564  14.2140
101018 21.06928 7.794855  0.010197  0.0000 46  35.7893  13.3525
101018 20.69916 6.695658  0.035087  0.0000 40  34.6948  13.3571
101073 52.60616 32.870554  71542735368.703537  0.0107 65  57.5291  9.9116
101073 43.02556 23.427805  3500386.610230  0.1538 56  45.0579  6.8831
101073 35.66118 16.143578  6137.689920  0.3150 49  36.9155  6.0250
101073 30.84168 11.646968  107.699545  0.2754 46  32.2416  5.8477
101073 26.93455 7.955840  1.971756  0.2469 48  28.4534  5.7506
101073 26.07558 6.837082  4.912055  0.2934 38  27.4068  5.8227
101153 25.92130 33.692442  1.523519  0.0000 71  66.1172  17.5661
101153 21.43757 24.029411  0.013188  0.0000 62  52.3550  13.4669
101153 32.35910 16.554885  293.207626  0.0000 48  43.4549  12.0413
101153 18.80081 11.947541  0.006002  0.0000 50  37.6406  10.8343
101153 27.11561 8.166218  2.329572  0.0033 39  33.3322  10.3073
101153 24.00089 6.998203  0.726766  0.0005 46  32.1902  10.3333
101160 36.29684 30.027586  21420.783858  0.0000 79  67.6792  23.4292
101160 30.69700 21.412970  40.996551  0.0000 67  53.0201  17.3848
101160 26.66505 14.751897  1.549763  0.0000 52  44.6496  15.6754
101160 24.05542 10.653039  0.210402  0.0000 40  38.6887  13.8132
101160 21.93019 7.252152  0.020265  0.0000 45  34.4080  12.9335
101160 21.17351 6.240679  0.053989  0.0000 44  33.3432  12.8801
101190 51.36601 35.889579  22829860714.067917  0.0000 71  74.9676  24.0096
101190 39.47934 25.604158  133545.172199  0.0000 67  58.0880  17.4155
101190 31.21418 17.637873  102.144395  0.0000 47  48.4279  15.7216
101190 26.50689 12.723507  1.989954  0.0000 52  41.6652  13.8733
101190 22.65403 8.677326  0.038576  0.0000 51  36.5807  12.8350
101190 21.68555 7.443073  0.086294  0.0000 48  35.4076  12.8962
101391 40.79109 29.774568  1344424.507508  0.0000 73  67.6703  23.7173
101391 33.88999 21.236681  776.053072  0.0000 57  52.7783  17.3632
101391 28.95916 14.625599  12.802162  0.0000 56  44.4701  15.6660
101391 25.64832 10.560776  0.903824  0.0000 50  38.5601  13.8209
101391 22.86040 7.239584  0.046528  0.0000 41  34.2634  12.8454
101391 21.82564 6.183290  0.098141  0.0000 41  33.2683  12.9066
101454 28.93361 29.752591  24.304346  0.0000 79  61.9707  18.0460
101454 25.68297 21.207736  0.409777  0.0000 55  49.1707  13.7909
101454 23.78092 14.618832  0.111233  0.0000 50  41.1262  12.3353
101454 22.21949 10.537574  0.041070  0.0000 43  35.7956  11.0859
101454 21.15339 7.233160  0.010826  0.0000 41  31.9869  10.5816
101454 21.03114 6.216946  0.047415  0.0001 45  30.9754  10.5863
101505 39.98066 33.241010  637331.598506  0.0000 78  71.5005  23.4643
101505 33.43117 23.687495  508.585405  0.0000 61  55.9108  17.4281
101505 28.63824 16.322924  9.526721  0.0000 42  46.8307  15.7125
